
	Representative rates for the period  January 01, 1994 - November 01, 2023
	Date	U.K. pound(GBP)	
	08-Oct-2019	1.2218  	
	09-Oct-2019	1.2224  	
	10-Oct-2019	1.2246  	
	11-Oct-2019	1.25625  	
	15-Oct-2019	1.2647  	
	16-Oct-2019	1.27575  	
	17-Oct-2019	1.2878  	
	18-Oct-2019	1.2895  	
	21-Oct-2019	1.29785  	
	22-Oct-2019	1.2958  	
	23-Oct-2019	1.28615  	
	24-Oct-2019	1.28915  	
	25-Oct-2019	1.2833  	
	28-Oct-2019	1.28315  	
	29-Oct-2019	1.2851  	
	30-Oct-2019	1.2895  	
	31-Oct-2019	1.29595  	
	01-Nov-2019	1.2964  	
	04-Nov-2019	1.29195  	
	05-Nov-2019	1.2908  	
	06-Nov-2019	1.2885  	
	07-Nov-2019	1.28275  	
	08-Nov-2019	1.2803  	
	11-Nov-2019	1.28315  	
	12-Nov-2019	1.2835  	
	13-Nov-2019	1.2833  	
	14-Nov-2019	1.28365  	
	15-Nov-2019	1.2878  	
	18-Nov-2019	1.2948  	
	19-Nov-2019	1.29385  	
	20-Nov-2019	1.2896  	
	21-Nov-2019	1.29515  	
	22-Nov-2019	1.2878  	
	25-Nov-2019	1.28725  	
	26-Nov-2019	1.2873  	
	27-Nov-2019	1.289  	
	02-Dec-2019	1.2918  	
	03-Dec-2019	1.29925  	
	04-Dec-2019	1.3062  	
	05-Dec-2019	1.3135  	
	06-Dec-2019	1.313  	
	09-Dec-2019	1.3169  	
	10-Dec-2019	1.31765  	
	11-Dec-2019	1.31495  	
	12-Dec-2019	1.318  	
	13-Dec-2019	1.3389  	
	16-Dec-2019	1.33715  	
	17-Dec-2019	1.3207  	
	18-Dec-2019	1.318  	
	19-Dec-2019	1.3093  	
	20-Dec-2019	1.30195  	
	23-Dec-2019	1.2982  	
	27-Dec-2019	1.3079  	
	30-Dec-2019	1.31215  	
	02-Jan-2020	1.31985  	
	03-Jan-2020	1.3057  	
	06-Jan-2020	1.3155  	
	07-Jan-2020	1.31475  	
	08-Jan-2020	1.3108  	
	09-Jan-2020	1.30165  	
	10-Jan-2020	1.30735  	
	13-Jan-2020	1.2967  	
	14-Jan-2020	1.2998  	
	15-Jan-2020	1.3012  	
	16-Jan-2020	1.3061  	
	17-Jan-2020	1.3038  	
	21-Jan-2020	1.306  	
	22-Jan-2020	1.30995  	
	23-Jan-2020	1.3124  	
	24-Jan-2020	1.30885  	
	27-Jan-2020	1.3083  	
	28-Jan-2020	1.3014  	
	29-Jan-2020	1.3015  	
	30-Jan-2020	1.30735  	
	31-Jan-2020	1.31265  	
	03-Feb-2020	1.30555  	
	04-Feb-2020	1.30135  	
	05-Feb-2020	1.3061  	
	06-Feb-2020	1.2963  	
	07-Feb-2020	1.29305  	
	10-Feb-2020	1.2922  	
	11-Feb-2020	1.2926  	
	12-Feb-2020	1.29825  	
	13-Feb-2020	1.29835  	
	14-Feb-2020	1.3031  	
	18-Feb-2020	1.30405  	
	19-Feb-2020	1.2987  	
	20-Feb-2020	1.2872  	
	21-Feb-2020	1.2946  	
	24-Feb-2020	1.2904  	
	25-Feb-2020	1.29655  	
	26-Feb-2020	1.2932  	
	27-Feb-2020	1.28685  	
	28-Feb-2020	1.2882  	
	02-Mar-2020	1.2784  	
	03-Mar-2020	1.27855  	
	04-Mar-2020	1.27965  	
	05-Mar-2020	1.2922  	
	06-Mar-2020	1.3011  	
	09-Mar-2020	1.3101  	
	10-Mar-2020	1.3036  	
	11-Mar-2020	1.292  	
	12-Mar-2020	1.2732  	
	13-Mar-2020	1.2517  	
	16-Mar-2020	1.2327  	
	17-Mar-2020	1.21135  	
	18-Mar-2020	1.1923  	
	19-Mar-2020	1.1541  	
	20-Mar-2020	1.17555  	
	23-Mar-2020	1.1531  	
	24-Mar-2020	1.174  	
	25-Mar-2020	1.1884  	
	26-Mar-2020	1.1971  	
	27-Mar-2020	1.22175  	
	30-Mar-2020	1.24135  	
	31-Mar-2020	1.23605  	
	01-Apr-2020	1.238  	
	02-Apr-2020	1.24455  	
	03-Apr-2020	1.22695  	
	06-Apr-2020	1.231  	
	07-Apr-2020	1.22905  	
	08-Apr-2020	1.2348  	
	09-Apr-2020	1.24375  	
	14-Apr-2020	1.25485  	
	15-Apr-2020	1.25035  	
	16-Apr-2020	1.24925  	
	17-Apr-2020	1.24455  	
	20-Apr-2020	1.24645  	
	21-Apr-2020	1.23375  	
	22-Apr-2020	1.2365  	
	23-Apr-2020	1.23485  	
	24-Apr-2020	1.2356  	
	27-Apr-2020	1.2448  	
	28-Apr-2020	1.2493  	
	29-Apr-2020	1.2394  	
	30-Apr-2020	1.251  	
	01-May-2020	1.25515  	
	04-May-2020	1.24065  	
	05-May-2020	1.245  	
	06-May-2020	1.2374  	
	07-May-2020	1.2369  	
	11-May-2020	1.23165  	
	12-May-2020	1.23495  	
	13-May-2020	1.22945  	
	14-May-2020	1.2195  	
	15-May-2020	1.21985  	
	18-May-2020	1.2125  	
	19-May-2020	1.2249  	
	20-May-2020	1.22695  	
	21-May-2020	1.2229  	
	22-May-2020	1.21855  	
	26-May-2020	1.2308  	
	27-May-2020	1.2336  	
	28-May-2020	1.2238  	
	29-May-2020	1.2324  	
	01-Jun-2020	1.2381  	
	02-Jun-2020	1.256  	
	03-Jun-2020	1.25865  	
	04-Jun-2020	1.2534  	
	05-Jun-2020	1.26355  	
	08-Jun-2020	1.26375  	
	09-Jun-2020	1.26445  	
	10-Jun-2020	1.27705  	
	11-Jun-2020	1.26845  	
	12-Jun-2020	1.26185  	
	15-Jun-2020	1.25115  	
	16-Jun-2020	1.26495  	
	17-Jun-2020	1.2569  	
	18-Jun-2020	1.25175  	
	19-Jun-2020	1.2382  	
	22-Jun-2020	1.2384  	
	23-Jun-2020	1.2451  	
	24-Jun-2020	1.2521  	
	25-Jun-2020	1.2443  	
	26-Jun-2020	1.2413  	
	29-Jun-2020	1.23185  	
	30-Jun-2020	1.22705  	
	01-Jul-2020	1.24055  	
	02-Jul-2020	1.25065  	
	07-Jul-2020	1.2495  	
	08-Jul-2020	1.2533  	
	09-Jul-2020	1.26385  	
	10-Jul-2020	1.26135  	
	13-Jul-2020	1.26055  	
	14-Jul-2020	1.25215  	
	15-Jul-2020	1.26265  	
	16-Jul-2020	1.2532  	
	17-Jul-2020	1.25545  	
	20-Jul-2020	1.2604  	
	21-Jul-2020	1.2701  	
	22-Jul-2020	1.26945  	
	23-Jul-2020	1.2713  	
	24-Jul-2020	1.2733  	
	27-Jul-2020	1.2873  	
	28-Jul-2020	1.28815  	
	29-Jul-2020	1.2965  	
	30-Jul-2020	1.3014  	
	31-Jul-2020	1.3138  	
	03-Aug-2020	1.3014  	
	04-Aug-2020	1.3033  	
	05-Aug-2020	1.31235  	
	06-Aug-2020	1.31715  	
	07-Aug-2020	1.30775  	
	10-Aug-2020	1.3025  	
	11-Aug-2020	1.3089  	
	12-Aug-2020	1.30435  	
	13-Aug-2020	1.31005  	
	14-Aug-2020	1.31045  	
	17-Aug-2020	1.30865  	
	18-Aug-2020	1.316  	
	19-Aug-2020	1.3219  	
	20-Aug-2020	1.31285  	
	21-Aug-2020	1.3152  	
	24-Aug-2020	1.3117  	
	25-Aug-2020	1.3129  	
	26-Aug-2020	1.3153  	
	27-Aug-2020	1.31885  	
	28-Aug-2020	1.33035  	
	01-Sep-2020	1.34685  	
	02-Sep-2020	1.3364  	
	03-Sep-2020	1.3252  	
	08-Sep-2020	1.30625  	
	09-Sep-2020	1.2929  	
	10-Sep-2020	1.3021  	
	11-Sep-2020	1.2829  	
	14-Sep-2020	1.2879  	
	15-Sep-2020	1.29125  	
	16-Sep-2020	1.2966  	
	17-Sep-2020	1.29595  	
	18-Sep-2020	1.29815  	
	21-Sep-2020	1.2861  	
	22-Sep-2020	1.2857  	
	23-Sep-2020	1.27245  	
	24-Sep-2020	1.2754  	
	25-Sep-2020	1.2701  	
	28-Sep-2020	1.2902  	
	29-Sep-2020	1.28645  	
	30-Sep-2020	1.28325  	
	01-Oct-2020	1.28365  	
	02-Oct-2020	1.2911  	
	05-Oct-2020	1.29475  	
	06-Oct-2020	1.29345  	
	07-Oct-2020	1.28655  	
	08-Oct-2020	1.29005  	
	09-Oct-2020	1.29355  	
	13-Oct-2020	1.30575  	
	14-Oct-2020	1.29505  	
	15-Oct-2020	1.29555  	
	16-Oct-2020	1.2889  	
	19-Oct-2020	1.29955  	
	20-Oct-2020	1.2955  	
	21-Oct-2020	1.3069  	
	22-Oct-2020	1.31015  	
	23-Oct-2020	1.3075  	
	26-Oct-2020	1.3055  	
	27-Oct-2020	1.3051  	
	28-Oct-2020	1.2953  	
	29-Oct-2020	1.2942  	
	30-Oct-2020	1.2984  	
	02-Nov-2020	1.2907  	
	03-Nov-2020	1.29885  	
	04-Nov-2020	1.3022  	
	05-Nov-2020	1.30725  	
	06-Nov-2020	1.31305  	
	09-Nov-2020	1.3169  	
	10-Nov-2020	1.3264  	
	11-Nov-2020	1.32685  	
	12-Nov-2020	1.31585  	
	13-Nov-2020	1.3168  	
	16-Nov-2020	1.32045  	
	17-Nov-2020	1.32705  	
	18-Nov-2020	1.32785  	
	19-Nov-2020	1.3256  	
	20-Nov-2020	1.3278  	
	23-Nov-2020	1.33705  	
	24-Nov-2020	1.33375  	
	25-Nov-2020	1.33285  	
	30-Nov-2020	1.33555  	
	01-Dec-2020	1.3326  	
	02-Dec-2020	1.33445  	
	03-Dec-2020	1.3441  	
	04-Dec-2020	1.34655  	
	07-Dec-2020	1.32555  	
	08-Dec-2020	1.33135  	
	09-Dec-2020	1.34585  	
	10-Dec-2020	1.3254  	
	11-Dec-2020	1.3183  	
	14-Dec-2020	1.3183  	
	15-Dec-2020	1.3379  	
	16-Dec-2020	1.3533  	
	17-Dec-2020	1.36085  	
	18-Dec-2020	1.3533  	
	21-Dec-2020	1.3273  	
	22-Dec-2020	1.3406  	
	23-Dec-2020	1.342  	
	04-Jan-2021	1.367  	
	05-Jan-2021	1.35915  	
	06-Jan-2021	1.36485  	
	07-Jan-2021	1.35655  	
	08-Jan-2021	1.3591  	
	11-Jan-2021	1.34865  	
	12-Jan-2021	1.35885  	
	13-Jan-2021	1.36715  	
	14-Jan-2021	1.36485  	
	15-Jan-2021	1.36395  	
	19-Jan-2021	1.36135  	
	20-Jan-2021	1.36765  	
	21-Jan-2021	1.3718  	
	22-Jan-2021	1.36685  	
	25-Jan-2021	1.369  	
	26-Jan-2021	1.36725  	
	27-Jan-2021	1.3716  	
	28-Jan-2021	1.3645  	
	29-Jan-2021	1.3718  	
	01-Feb-2021	1.37095  	
	02-Feb-2021	1.36725  	
	03-Feb-2021	1.36305  	
	04-Feb-2021	1.36035  	
	05-Feb-2021	1.36885  	
	08-Feb-2021	1.3683  	
	09-Feb-2021	1.37765  	
	10-Feb-2021	1.3835  	
	11-Feb-2021	1.3826  	
	12-Feb-2021	1.3783  	
	16-Feb-2021	1.39255  	
	17-Feb-2021	1.3861  	
	18-Feb-2021	1.3943  	
	19-Feb-2021	1.3999  	
	22-Feb-2021	1.4022  	
	23-Feb-2021	1.4089  	
	24-Feb-2021	1.41355  	
	25-Feb-2021	1.4136  	
	26-Feb-2021	1.3925  	
	01-Mar-2021	1.394  	
	02-Mar-2021	1.39265  	
	03-Mar-2021	1.39515  	
	04-Mar-2021	1.39415  	
	05-Mar-2021	1.38155  	
	08-Mar-2021	1.3834  	
	09-Mar-2021	1.3872  	
	10-Mar-2021	1.3869  	
	11-Mar-2021	1.39565  	
	12-Mar-2021	1.38865  	
	15-Mar-2021	1.3909  	
	16-Mar-2021	1.3864  	
	17-Mar-2021	1.3897  	
	18-Mar-2021	1.39555  	
	19-Mar-2021	1.39105  	
	22-Mar-2021	1.3873  	
	23-Mar-2021	1.3777  	
	24-Mar-2021	1.3713  	
	25-Mar-2021	1.36995  	
	26-Mar-2021	1.37755  	
	29-Mar-2021	1.38295  	
	30-Mar-2021	1.3752  	
	31-Mar-2021	1.3764  	
	01-Apr-2021	1.3775  	
	02-Apr-2021	1.38225  	
	06-Apr-2021	1.3831  	
	07-Apr-2021	1.3816  	
	08-Apr-2021	1.37415  	
	09-Apr-2021	1.3716  	
	12-Apr-2021	1.37625  	
	13-Apr-2021	1.37335  	
	14-Apr-2021	1.3758  	
	15-Apr-2021	1.3764  	
	16-Apr-2021	1.3789  	
	19-Apr-2021	1.39195  	
	20-Apr-2021	1.3971  	
	21-Apr-2021	1.39345  	
	22-Apr-2021	1.39  	
	23-Apr-2021	1.3889  	
	26-Apr-2021	1.3901  	
	27-Apr-2021	1.3911  	
	28-Apr-2021	1.38665  	
	29-Apr-2021	1.39425  	
	30-Apr-2021	1.3912  	
	04-May-2021	1.38785  	
	05-May-2021	1.39135  	
	06-May-2021	1.38785  	
	07-May-2021	1.3912  	
	10-May-2021	1.4098  	
	11-May-2021	1.4126  	
	12-May-2021	1.4143  	
	13-May-2021	1.4023  	
	14-May-2021	1.4072  	
	17-May-2021	1.4096  	
	18-May-2021	1.4191  	
	19-May-2021	1.4163  	
	20-May-2021	1.4131  	
	21-May-2021	1.42165  	
	24-May-2021	1.4127  	
	25-May-2021	1.4159  	
	26-May-2021	1.41725  	
	27-May-2021	1.4125  	
	01-Jun-2021	1.4181  	
	02-Jun-2021	1.4124  	
	03-Jun-2021	1.41805  	
	04-Jun-2021	1.4118  	
	07-Jun-2021	1.41495  	
	08-Jun-2021	1.4144  	
	09-Jun-2021	1.4174  	
	10-Jun-2021	1.40955  	
	11-Jun-2021	1.41605  	
	14-Jun-2021	1.41085  	
	15-Jun-2021	1.4085  	
	16-Jun-2021	1.4117  	
	17-Jun-2021	1.3947  	
	18-Jun-2021	1.39025  	
	21-Jun-2021	1.3879  	
	22-Jun-2021	1.3882  	
	23-Jun-2021	1.3966  	
	24-Jun-2021	1.3937  	
	25-Jun-2021	1.39005  	
	28-Jun-2021	1.3911  	
	29-Jun-2021	1.38395  	
	30-Jun-2021	1.3863  	
	01-Jul-2021	1.37905  	
	06-Jul-2021	1.3848  	
	07-Jul-2021	1.3824  	
	08-Jul-2021	1.3771  	
	09-Jul-2021	1.3809  	
	12-Jul-2021	1.38545  	
	13-Jul-2021	1.3857  	
	14-Jul-2021	1.38625  	
	15-Jul-2021	1.3876  	
	16-Jul-2021	1.38055  	
	19-Jul-2021	1.3704  	
	20-Jul-2021	1.36185  	
	21-Jul-2021	1.3604  	
	22-Jul-2021	1.3762  	
	23-Jul-2021	1.3736  	
	26-Jul-2021	1.3784  	
	27-Jul-2021	1.3792  	
	28-Jul-2021	1.3879  	
	29-Jul-2021	1.3961  	
	30-Jul-2021	1.3968  	
	02-Aug-2021	1.39  	
	03-Aug-2021	1.3935  	
	04-Aug-2021	1.3927  	
	05-Aug-2021	1.3917  	
	06-Aug-2021	1.391  	
	09-Aug-2021	1.3881  	
	10-Aug-2021	1.3861  	
	11-Aug-2021	1.3818  	
	12-Aug-2021	1.3851  	
	13-Aug-2021	1.3804  	
	16-Aug-2021	1.386  	
	17-Aug-2021	1.3792  	
	18-Aug-2021	1.3752  	
	19-Aug-2021	1.3688  	
	20-Aug-2021	1.36215  	
	23-Aug-2021	1.3676  	
	24-Aug-2021	1.3719  	
	25-Aug-2021	1.3721  	
	26-Aug-2021	1.3738  	
	27-Aug-2021	1.3707  	
	31-Aug-2021	1.3769  	
	01-Sep-2021	1.3761  	
	07-Sep-2021	1.37915  	
	08-Sep-2021	1.3765  	
	09-Sep-2021	1.3812  	
	10-Sep-2021	1.38725  	
	13-Sep-2021	1.38285  	
	14-Sep-2021	1.3869  	
	15-Sep-2021	1.3826  	
	16-Sep-2021	1.3824  	
	17-Sep-2021	1.3793  	
	20-Sep-2021	1.36945  	
	21-Sep-2021	1.3686  	
	22-Sep-2021	1.3641  	
	23-Sep-2021	1.3682  	
	24-Sep-2021	1.3695  	
	27-Sep-2021	1.37  	
	28-Sep-2021	1.3602  	
	29-Sep-2021	1.3505  	
	30-Sep-2021	1.3435  	
	01-Oct-2021	1.3513  	
	04-Oct-2021	1.35905  	
	05-Oct-2021	1.36245  	
	06-Oct-2021	1.3573  	
	07-Oct-2021	1.35945  	
	08-Oct-2021	1.3629  	
	12-Oct-2021	1.36155  	
	13-Oct-2021	1.3624  	
	14-Oct-2021	1.37095  	
	15-Oct-2021	1.37455  	
	18-Oct-2021	1.3728  	
	19-Oct-2021	1.38265  	
	20-Oct-2021	1.3761  	
	21-Oct-2021	1.3803  	
	22-Oct-2021	1.37865  	
	25-Oct-2021	1.3771  	
	26-Oct-2021	1.3828  	
	27-Oct-2021	1.3713  	
	28-Oct-2021	1.3761  	
	29-Oct-2021	1.3784  	
	01-Nov-2021	1.36775  	
	02-Nov-2021	1.3654  	
	03-Nov-2021	1.3653  	
	04-Nov-2021	1.35895  	
	05-Nov-2021	1.34425  	
	08-Nov-2021	1.35165  	
	09-Nov-2021	1.35705  	
	10-Nov-2021	1.3504  	
	11-Nov-2021	1.3399  	
	12-Nov-2021	1.33935  	
	15-Nov-2021	1.344  	
	16-Nov-2021	1.34475  	
	17-Nov-2021	1.34545  	
	18-Nov-2021	1.3487  	
	19-Nov-2021	1.3452  	
	22-Nov-2021	1.3439  	
	23-Nov-2021	1.3358  	
	24-Nov-2021	1.33735  	
	29-Nov-2021	1.3342  	
	30-Nov-2021	1.33415  	
	01-Dec-2021	1.3323  	
	02-Dec-2021	1.3329  	
	03-Dec-2021	1.3265  	
	06-Dec-2021	1.32795  	
	07-Dec-2021	1.3253  	
	08-Dec-2021	1.3213  	
	09-Dec-2021	1.3185  	
	10-Dec-2021	1.3199  	
	13-Dec-2021	1.3261  	
	14-Dec-2021	1.3251  	
	15-Dec-2021	1.326  	
	16-Dec-2021	1.3334  	
	17-Dec-2021	1.3287  	
	20-Dec-2021	1.32015  	
	21-Dec-2021	1.32465  	
	22-Dec-2021	1.3315  	
	23-Dec-2021	1.3434  	
	04-Jan-2022	1.34955  	
	05-Jan-2022	1.3541  	
	06-Jan-2022	1.3537  	
	07-Jan-2022	1.3551  	
	10-Jan-2022	1.35835  	
	11-Jan-2022	1.3584  	
	12-Jan-2022	1.36345  	
	13-Jan-2022	1.3725  	
	14-Jan-2022	1.3723  	
	18-Jan-2022	1.3601  	
	19-Jan-2022	1.3631  	
	20-Jan-2022	1.3606  	
	21-Jan-2022	1.35575  	
	24-Jan-2022	1.3488  	
	25-Jan-2022	1.3446  	
	26-Jan-2022	1.35115  	
	27-Jan-2022	1.3386  	
	28-Jan-2022	1.3389  	
	31-Jan-2022	1.3404  	
	01-Feb-2022	1.3495  	
	02-Feb-2022	1.3565  	
	03-Feb-2022	1.36015  	
	04-Feb-2022	1.3574  	
	07-Feb-2022	1.3512  	
	08-Feb-2022	1.3544  	
	09-Feb-2022	1.3578  	
	10-Feb-2022	1.3569  	
	11-Feb-2022	1.3563  	
	14-Feb-2022	1.3514  	
	15-Feb-2022	1.35355  	
	16-Feb-2022	1.3558  	
	17-Feb-2022	1.361  	
	18-Feb-2022	1.36195  	
	22-Feb-2022	1.35545  	
	23-Feb-2022	1.35865  	
	24-Feb-2022	1.3395  	
	25-Feb-2022	1.33875  	
	28-Feb-2022	1.33945  	
	01-Mar-2022	1.3409  	
	02-Mar-2022	1.3334  	
	03-Mar-2022	1.33695  	
	04-Mar-2022	1.3286  	
	07-Mar-2022	1.3169  	
	08-Mar-2022	1.31185  	
	09-Mar-2022	1.3148  	
	10-Mar-2022	1.3159  	
	11-Mar-2022	1.3109  	
	14-Mar-2022	1.3026  	
	15-Mar-2022	1.3055  	
	16-Mar-2022	1.3092  	
	17-Mar-2022	1.31555  	
	18-Mar-2022	1.31295  	
	21-Mar-2022	1.3143  	
	22-Mar-2022	1.32215  	
	23-Mar-2022	1.3204  	
	24-Mar-2022	1.32025  	
	25-Mar-2022	1.31965  	
	28-Mar-2022	1.31565  	
	29-Mar-2022	1.30965  	
	30-Mar-2022	1.3138  	
	31-Mar-2022	1.31255  	
	01-Apr-2022	1.3141  	
	04-Apr-2022	1.30965  	
	05-Apr-2022	1.3129  	
	06-Apr-2022	1.30825  	
	07-Apr-2022	1.3072  	
	08-Apr-2022	1.3042  	
	11-Apr-2022	1.3046  	
	12-Apr-2022	1.3015  	
	13-Apr-2022	1.30035  	
	14-Apr-2022	1.3131  	
	19-Apr-2022	1.30275  	
	20-Apr-2022	1.30585  	
	21-Apr-2022	1.30655  	
	22-Apr-2022	1.29085  	
	25-Apr-2022	1.27105  	
	26-Apr-2022	1.2715  	
	27-Apr-2022	1.2587  	
	28-Apr-2022	1.2466  	
	29-Apr-2022	1.25695  	
	03-May-2022	1.24965  	
	04-May-2022	1.2518  	
	05-May-2022	1.2549  	
	06-May-2022	1.23725  	
	09-May-2022	1.23455  	
	10-May-2022	1.2355  	
	11-May-2022	1.2341  	
	12-May-2022	1.22085  	
	13-May-2022	1.21995  	
	16-May-2022	1.2268  	
	17-May-2022	1.24655  	
	18-May-2022	1.2401  	
	19-May-2022	1.2426  	
	20-May-2022	1.24815  	
	23-May-2022	1.2579  	
	24-May-2022	1.25115  	
	25-May-2022	1.24905  	
	26-May-2022	1.2615  	
	27-May-2022	1.25915  	
	31-May-2022	1.2589  	
	01-Jun-2022	1.259  	
	06-Jun-2022	1.2554  	
	07-Jun-2022	1.2496  	
	08-Jun-2022	1.2537  	
	09-Jun-2022	1.25335  	
	10-Jun-2022	1.2442  	
	13-Jun-2022	1.21995  	
	14-Jun-2022	1.2086  	
	15-Jun-2022	1.2091  	
	16-Jun-2022	1.20865  	
	17-Jun-2022	1.23  	
	21-Jun-2022	1.2284  	
	22-Jun-2022	1.2249  	
	23-Jun-2022	1.2213  	
	24-Jun-2022	1.23055  	
	27-Jun-2022	1.22745  	
	28-Jun-2022	1.2241  	
	29-Jun-2022	1.21575  	
	30-Jun-2022	1.2109  	
	01-Jul-2022	1.2056  	
	05-Jul-2022	1.2023  	
	06-Jul-2022	1.19185  	
	07-Jul-2022	1.199  	
	08-Jul-2022	1.19875  	
	11-Jul-2022	1.1958  	
	12-Jul-2022	1.18455  	
	13-Jul-2022	1.1915  	
	14-Jul-2022	1.1826  	
	15-Jul-2022	1.18395  	
	18-Jul-2022	1.1984  	
	19-Jul-2022	1.2025  	
	20-Jul-2022	1.19815  	
	21-Jul-2022	1.1962  	
	22-Jul-2022	1.1954  	
	25-Jul-2022	1.2051  	
	26-Jul-2022	1.1999  	
	27-Jul-2022	1.20605  	
	28-Jul-2022	1.212  	
	29-Jul-2022	1.2182  	
	01-Aug-2022	1.2244  	
	02-Aug-2022	1.22035  	
	03-Aug-2022	1.2182  	
	04-Aug-2022	1.21725  	
	05-Aug-2022	1.2141  	
	08-Aug-2022	1.2106  	
	09-Aug-2022	1.21075  	
	10-Aug-2022	1.2097  	
	11-Aug-2022	1.22055  	
	12-Aug-2022	1.2128  	
	15-Aug-2022	1.20905  	
	16-Aug-2022	1.2022  	
	17-Aug-2022	1.2102  	
	18-Aug-2022	1.2054  	
	19-Aug-2022	1.18445  	
	22-Aug-2022	1.1804  	
	23-Aug-2022	1.1764  	
	24-Aug-2022	1.1776  	
	25-Aug-2022	1.1826  	
	26-Aug-2022	1.1835  	
	30-Aug-2022	1.1718  	
	31-Aug-2022	1.1616  	
	01-Sep-2022	1.1559  	
	02-Sep-2022	1.1567  	
	06-Sep-2022	1.15745  	
	07-Sep-2022	1.1446  	
	08-Sep-2022	1.1544  	
	09-Sep-2022	1.1614  	
	12-Sep-2022	1.1683  	
	13-Sep-2022	1.173  	
	14-Sep-2022	1.15635  	
	15-Sep-2022	1.1506  	
	16-Sep-2022	1.1407  	
	20-Sep-2022	1.14395  	
	21-Sep-2022	1.1342  	
	22-Sep-2022	1.1295  	
	23-Sep-2022	1.1031  	
	26-Sep-2022	1.07245  	
	27-Sep-2022	1.08025  	
	28-Sep-2022	1.0654  	
	29-Sep-2022	1.08325  	
	30-Sep-2022	1.1066  	
	03-Oct-2022	1.11995  	
	04-Oct-2022	1.1348  	
	05-Oct-2022	1.1368  	
	06-Oct-2022	1.12605  	
	07-Oct-2022	1.1196  	
	11-Oct-2022	1.10685  	
	12-Oct-2022	1.1081  	
	13-Oct-2022	1.1155  	
	14-Oct-2022	1.1246  	
	17-Oct-2022	1.12815  	
	18-Oct-2022	1.12605  	
	19-Oct-2022	1.1256  	
	20-Oct-2022	1.1215  	
	21-Oct-2022	1.11255  	
	24-Oct-2022	1.13045  	
	25-Oct-2022	1.133  	
	26-Oct-2022	1.1566  	
	27-Oct-2022	1.15615  	
	28-Oct-2022	1.1537  	
	31-Oct-2022	1.15375  	
	01-Nov-2022	1.15585  	
	02-Nov-2022	1.1503  	
	03-Nov-2022	1.1211  	
	04-Nov-2022	1.1212  	
	07-Nov-2022	1.1446  	
	08-Nov-2022	1.1466  	
	09-Nov-2022	1.14605  	
	10-Nov-2022	1.13745  	
	11-Nov-2022	1.17605  	
	14-Nov-2022	1.17675  	
	15-Nov-2022	1.1872  	
	16-Nov-2022	1.1899  	
	17-Nov-2022	1.1861  	
	18-Nov-2022	1.1912  	
	21-Nov-2022	1.1807  	
	22-Nov-2022	1.18765  	
	23-Nov-2022	1.19375  	
	28-Nov-2022	1.20935  	
	29-Nov-2022	1.20235  	
	30-Nov-2022	1.2011  	
	01-Dec-2022	1.21665  	
	02-Dec-2022	1.2278  	
	05-Dec-2022	1.22795  	
	06-Dec-2022	1.2215  	
	07-Dec-2022	1.21455  	
	08-Dec-2022	1.21735  	
	09-Dec-2022	1.2265  	
	12-Dec-2022	1.22765  	
	13-Dec-2022	1.22915  	
	14-Dec-2022	1.237  	
	15-Dec-2022	1.2309  	
	16-Dec-2022	1.2191  	
	19-Dec-2022	1.21875  	
	20-Dec-2022	1.21595  	
	21-Dec-2022	1.2104  	
	22-Dec-2022	1.2044  	
	23-Dec-2022	1.2068  	
	03-Jan-2023	1.1933  	
	04-Jan-2023	1.20565  	
	05-Jan-2023	1.20225  	
	06-Jan-2023	1.18485  	
	09-Jan-2023	1.21435  	
	10-Jan-2023	1.2151  	
	11-Jan-2023	1.2128  	
	12-Jan-2023	1.21645  	
	13-Jan-2023	1.2174  	
	17-Jan-2023	1.2257  	
	18-Jan-2023	1.23765  	
	19-Jan-2023	1.2353  	
	20-Jan-2023	1.23535  	
	23-Jan-2023	1.2353  	
	24-Jan-2023	1.2315  	
	25-Jan-2023	1.231  	
	26-Jan-2023	1.2391  	
	27-Jan-2023	1.23685  	
	30-Jan-2023	1.2383  	
	31-Jan-2023	1.2324  	
	01-Feb-2023	1.23275  	
	02-Feb-2023	1.2372  	
	03-Feb-2023	1.22575  	
	06-Feb-2023	1.2052  	
	07-Feb-2023	1.19865  	
	08-Feb-2023	1.2094  	
	09-Feb-2023	1.2149  	
	10-Feb-2023	1.2109  	
	13-Feb-2023	1.2058  	
	14-Feb-2023	1.2203  	
	15-Feb-2023	1.20575  	
	16-Feb-2023	1.2055  	
	17-Feb-2023	1.1935  	
	21-Feb-2023	1.211  	
	22-Feb-2023	1.2083  	
	23-Feb-2023	1.2029  	
	24-Feb-2023	1.19865  	
	27-Feb-2023	1.1982  	
	28-Feb-2023	1.2095  	
	01-Mar-2023	1.205  	
	02-Mar-2023	1.1981  	
	03-Mar-2023	1.2005  	
	06-Mar-2023	1.2003  	
	07-Mar-2023	1.19865  	
	08-Mar-2023	1.18375  	
	09-Mar-2023	1.18895  	
	10-Mar-2023	1.19925  	
	13-Mar-2023	1.2086  	
	14-Mar-2023	1.2166  	
	15-Mar-2023	1.2065  	
	16-Mar-2023	1.2049  	
	17-Mar-2023	1.2131  	
	20-Mar-2023	1.22325  	
	21-Mar-2023	1.2252  	
	22-Mar-2023	1.2271  	
	23-Mar-2023	1.23075  	
	24-Mar-2023	1.22165  	
